,head_id,relation_id,tail_id,score,in_validation,in_testing
35464,36,5,1,-0.35771123,False,False
35465,20,16,22,-0.35771632,False,False
35466,17,16,39,-0.35771865,False,False
35467,20,7,3,-0.3577306,False,False
35468,0,4,31,-0.35773167,False,False
35469,7,16,34,-0.3577318,False,False
35470,2,12,27,-0.35773963,False,False
35471,36,15,24,-0.3577398,False,False
35472,44,1,0,-0.357741,False,False
35473,31,5,11,-0.357743,False,False
35474,5,16,2,-0.35774374,False,False
35475,42,10,18,-0.3577453,False,False
35476,3,11,45,-0.35774547,False,False
35477,21,14,11,-0.357749,False,False
35478,25,2,18,-0.35775745,False,False
35479,22,2,32,-0.35777003,False,False
35480,10,2,42,-0.35777196,False,False
35481,25,15,1,-0.35777333,False,False
35482,26,15,30,-0.35777542,False,False
35483,34,16,13,-0.35777858,False,False
35484,6,5,27,-0.35778797,False,False
35485,33,3,8,-0.3577953,False,False
35486,33,11,31,-0.35779792,False,False
35487,22,15,34,-0.3578007,False,False
35488,33,14,31,-0.35780227,False,False
35489,8,16,29,-0.35780507,False,False
35490,4,16,11,-0.35780698,False,False
35491,34,16,2,-0.35781226,False,False
35492,21,3,39,-0.35781604,False,False
35493,21,6,20,-0.35781693,False,False
35494,3,14,16,-0.35782617,False,False
35495,40,4,17,-0.3578264,False,False
35496,17,3,31,-0.35782644,False,False
35497,8,5,22,-0.35783127,False,False
35498,37,15,17,-0.35783356,False,False
35499,26,14,8,-0.35783857,False,False
35500,17,3,5,-0.35784048,False,False
35501,32,16,44,-0.35784197,False,False
35502,30,5,9,-0.35784444,False,False
35503,46,16,37,-0.3578464,False,False
35504,25,3,44,-0.35784662,False,False
35505,43,5,27,-0.35784727,False,False
35506,15,3,20,-0.35785124,False,False
35507,42,8,14,-0.35785362,False,False
35508,21,5,33,-0.35785577,False,False
35509,29,5,1,-0.3578572,False,False
35510,25,16,24,-0.3578637,False,False
35511,15,14,5,-0.35786417,False,False
35512,33,16,12,-0.35786566,False,False
35513,23,9,25,-0.35786825,False,False
35514,19,16,1,-0.3578709,False,False
35515,15,16,28,-0.3578741,False,False
35516,5,5,13,-0.35787898,False,False
35517,36,14,44,-0.357882,False,False
35518,9,16,28,-0.3578841,False,False
35519,7,1,13,-0.35788423,False,False
35520,19,16,11,-0.35789078,False,False
35521,43,3,16,-0.35789362,False,False
35522,41,16,1,-0.35789385,False,False
35523,32,3,42,-0.3579032,False,False
35524,27,2,18,-0.35791403,False,False
35525,22,16,2,-0.35791722,False,False
35526,19,16,9,-0.35791758,False,False
35527,16,10,6,-0.35791904,False,False
35528,33,15,5,-0.3579194,False,False
35529,20,5,41,-0.35792166,False,False
35530,8,16,18,-0.35792434,False,False
35531,45,16,22,-0.35792476,False,False
35532,12,5,2,-0.357928,False,False
35533,31,5,27,-0.3579384,False,False
35534,37,7,11,-0.3579425,False,False
35535,9,4,10,-0.35794368,False,False
35536,29,15,0,-0.35794434,False,False
35537,39,5,21,-0.35794982,False,False
35538,41,16,16,-0.35796207,False,False
35539,26,14,13,-0.35796717,False,False
35540,31,16,28,-0.35797167,False,False
35541,4,16,38,-0.35797292,False,False
35542,0,2,16,-0.35798004,False,False
35543,17,12,38,-0.35799068,False,False
35544,42,5,14,-0.35799226,False,False
35545,8,7,27,-0.35799372,False,False
35546,14,12,46,-0.3580207,False,False
35547,1,16,37,-0.3580261,False,False
35548,3,15,42,-0.35803112,False,False
35549,34,11,44,-0.35803556,False,False
35550,36,5,16,-0.35803643,False,False
35551,28,5,6,-0.35803676,False,False
35552,38,1,0,-0.35804248,False,False
35553,22,16,3,-0.35804772,False,False
35554,13,1,18,-0.35805258,False,False
35555,10,5,28,-0.35807508,False,False
35556,11,16,20,-0.3580766,False,False
35557,8,9,28,-0.3580767,False,False
35558,0,16,28,-0.35807803,False,False
35559,34,16,3,-0.35809478,False,False
35560,36,14,16,-0.35809514,False,False
35561,10,11,25,-0.3580974,False,False
35562,38,12,5,-0.35809803,False,False
35563,5,14,44,-0.3581003,False,False
35564,7,15,20,-0.35810083,False,False
35565,18,11,32,-0.35810772,False,False
35566,7,2,24,-0.35812002,False,False
35567,45,16,4,-0.35812414,False,False
35568,11,12,6,-0.35812628,False,False
35569,27,2,29,-0.35812685,False,False
35570,22,5,38,-0.35812968,False,False
35571,34,14,46,-0.3581318,False,False
35572,20,8,9,-0.35813656,False,False
35573,13,5,21,-0.3581408,False,False
35574,28,5,16,-0.35814396,False,False
35575,0,12,46,-0.3581498,False,False
35576,8,14,6,-0.3581564,False,False
35577,29,12,6,-0.35816532,False,False
35578,0,14,11,-0.35816768,False,False
35579,43,16,24,-0.35816792,False,False
35580,36,5,26,-0.35816792,False,False
35581,36,16,38,-0.35816902,False,False
35582,40,16,25,-0.3581695,False,False
35583,36,12,24,-0.35817072,False,False
35584,0,12,6,-0.35817322,False,False
35585,43,5,5,-0.35818255,False,False
35586,42,8,25,-0.35818428,False,False
35587,29,5,26,-0.3581932,False,False
35588,13,16,33,-0.35819638,False,False
35589,31,3,13,-0.35820988,False,False
35590,30,5,13,-0.35821483,False,False
35591,31,5,33,-0.35821626,False,False
35592,40,4,28,-0.3582165,False,False
35593,30,12,36,-0.35822093,False,False
35594,5,1,37,-0.35822424,False,False
35595,34,12,20,-0.358225,False,False
35596,33,16,46,-0.3582254,False,False
35597,1,7,20,-0.35822883,False,False
35598,0,11,17,-0.35823783,False,False
35599,3,14,0,-0.35823992,False,False
35600,40,11,13,-0.35825396,False,False
35601,28,12,46,-0.35826826,False,False
35602,22,5,16,-0.35828945,False,False
35603,30,2,37,-0.3582905,False,False
35604,31,12,15,-0.3582951,False,False
35605,4,16,45,-0.35830003,False,False
35606,45,12,29,-0.35830003,False,False
35607,20,5,2,-0.35830024,False,False
35608,0,5,2,-0.35830173,False,False
35609,43,16,6,-0.35830986,False,False
35610,9,1,13,-0.35831764,False,False
35611,7,1,2,-0.3583256,False,False
35612,41,16,9,-0.3583335,False,False
35613,3,16,21,-0.35833663,False,False
35614,42,5,31,-0.35833868,False,False
35615,2,14,17,-0.35834795,False,False
35616,20,3,45,-0.35835478,False,False
35617,3,15,19,-0.35835534,False,False
35618,23,9,2,-0.35836452,False,False
35619,35,5,14,-0.3583679,False,False
35620,31,14,6,-0.3583685,False,False
35621,33,16,3,-0.35837293,False,False
35622,38,2,28,-0.35837606,False,False
35623,15,15,2,-0.3583782,False,False
35624,37,5,21,-0.35837963,False,False
35625,11,7,26,-0.358384,False,False
35626,35,16,8,-0.35838905,False,False
35627,14,5,16,-0.35839242,False,False
35628,13,16,27,-0.35839579,False,False
35629,15,14,25,-0.35840446,False,False
35630,46,11,16,-0.35841274,False,False
35631,5,16,24,-0.3584162,False,False
35632,40,4,46,-0.35841706,False,False
35633,19,12,31,-0.35841784,False,False
35634,35,9,1,-0.3584206,False,False
35635,26,14,6,-0.358422,False,False
35636,9,16,7,-0.35842746,False,False
35637,7,16,15,-0.35843274,False,False
35638,17,5,37,-0.35843793,False,False
35639,12,16,27,-0.35844082,False,False
35640,34,3,20,-0.35844517,False,False
35641,26,3,41,-0.35844544,False,False
35642,33,16,11,-0.35845047,False,False
35643,35,5,27,-0.35845447,False,False
35644,31,9,36,-0.35845703,False,False
35645,10,5,30,-0.35845837,False,False
35646,34,12,21,-0.35845843,False,False
35647,6,5,0,-0.3584616,False,False
35648,1,5,7,-0.35846278,False,False
35649,44,8,3,-0.3584653,False,False
35650,37,9,2,-0.35846844,False,False
35651,34,15,13,-0.35846937,False,False
35652,45,15,15,-0.35847157,False,False
35653,15,7,27,-0.35847604,False,False
35654,9,5,27,-0.35847664,False,False
35655,45,3,22,-0.35848674,False,False
35656,2,12,11,-0.35848758,False,False
35657,36,14,13,-0.3584927,False,False
35658,1,11,44,-0.35849518,False,False
35659,20,3,39,-0.35849664,False,False
35660,34,15,18,-0.35849795,False,False
35661,39,16,12,-0.35849857,False,False
35662,4,9,25,-0.35850203,False,False
35663,26,16,31,-0.35850427,False,False
35664,39,11,27,-0.35852793,False,False
35665,20,12,9,-0.35852888,False,False
35666,28,1,3,-0.35854173,False,False
35667,33,9,2,-0.35854384,False,False
35668,30,11,43,-0.35854524,False,False
35669,29,14,6,-0.35854664,False,False
35670,2,16,25,-0.358558,False,False
35671,0,14,19,-0.3585591,False,False
35672,23,3,42,-0.35856354,False,False
35673,5,8,3,-0.35857677,False,False
35674,19,12,14,-0.35858554,False,False
35675,34,15,2,-0.3585948,False,False
35676,6,5,44,-0.35859743,False,False
35677,1,16,3,-0.35860288,False,False
35678,2,5,20,-0.3586036,False,False
35679,26,14,37,-0.3586055,False,False
35680,11,16,15,-0.35861814,False,False
35681,28,11,32,-0.35862035,False,False
35682,16,16,3,-0.35862106,False,False
35683,14,9,25,-0.358626,False,False
35684,16,16,1,-0.35863343,False,False
35685,4,16,0,-0.35863367,False,False
35686,23,14,14,-0.35863942,False,False
35687,20,6,31,-0.35864434,False,False
35688,20,11,1,-0.35864985,False,False
35689,8,16,20,-0.3586597,False,False
35690,40,12,46,-0.35866472,False,False
35691,33,16,37,-0.35866827,False,False
35692,36,9,46,-0.35867035,False,False
35693,7,14,25,-0.358678,False,False
35694,40,12,7,-0.3586856,False,False
35695,39,12,6,-0.35868883,False,False
35696,29,5,6,-0.35868973,False,False
35697,16,16,32,-0.35869187,False,False
35698,25,15,40,-0.35869402,False,False
35699,43,3,27,-0.35869557,False,False
35700,3,14,40,-0.35870227,False,False
35701,2,4,22,-0.35870227,False,False
35702,17,15,23,-0.3587061,False,False
35703,1,3,42,-0.35870713,False,False
35704,32,3,38,-0.35870874,False,False
35705,40,16,26,-0.35870975,False,False
35706,42,5,25,-0.3587163,False,False
35707,37,5,0,-0.3587178,False,False
35708,34,15,16,-0.3587218,False,False
35709,34,16,9,-0.35872972,False,False
35710,39,14,11,-0.35873714,False,False
35711,37,1,2,-0.35874936,False,False
35712,8,16,39,-0.35875595,False,False
35713,39,16,42,-0.35875803,False,False
35714,45,5,13,-0.35876092,False,False
35715,41,0,1,-0.35876942,False,False
35716,6,14,40,-0.358775,False,False
35717,15,5,16,-0.358781,False,False
35718,44,0,39,-0.35879055,False,False
35719,36,5,25,-0.3587931,False,False
35720,14,5,24,-0.35879555,False,False
35721,13,14,0,-0.3587957,False,False
35722,32,5,40,-0.35879683,False,False
35723,26,3,8,-0.3587976,False,False
35724,22,5,2,-0.35879877,False,False
35725,15,14,2,-0.35880575,False,False
35726,32,3,18,-0.3588083,False,False
35727,25,15,5,-0.35881987,False,False
35728,4,8,0,-0.3588225,False,False
35729,46,5,44,-0.35882407,False,False
35730,13,1,20,-0.35882473,False,False
35731,39,0,3,-0.35882777,False,False
35732,22,16,20,-0.35883006,False,False
35733,4,7,45,-0.3588446,False,False
35734,33,12,39,-0.35885268,False,False
35735,20,15,24,-0.35886687,False,False
35736,38,14,41,-0.3588689,False,False
35737,31,16,24,-0.35886917,False,False
35738,26,16,42,-0.35887605,False,False
35739,43,3,46,-0.35888025,False,False
35740,19,15,1,-0.35888854,False,False
35741,33,11,35,-0.35889545,False,False
35742,17,15,45,-0.3588955,False,False
35743,40,10,45,-0.35889566,False,False
35744,17,3,14,-0.35889715,False,False
35745,38,16,23,-0.35890844,False,False
35746,14,5,17,-0.35890874,False,False
35747,36,14,12,-0.3589088,False,False
35748,13,12,46,-0.3589108,False,False
35749,31,4,10,-0.3589162,False,False
35750,10,5,41,-0.35891935,False,False
35751,22,16,19,-0.35892126,False,False
35752,13,16,3,-0.35893273,False,False
35753,36,5,20,-0.35894272,False,False
35754,7,5,13,-0.35894758,False,False
35755,4,12,14,-0.35894966,False,False
35756,27,3,5,-0.35895127,False,False
35757,35,7,39,-0.3589572,False,False
35758,37,2,30,-0.3589585,False,False
35759,31,10,18,-0.35895872,False,False
35760,3,15,24,-0.35895947,False,False
35761,4,7,30,-0.3589701,False,False
35762,34,1,40,-0.35897413,False,False
35763,6,5,45,-0.35897756,False,False
35764,19,12,46,-0.35898116,False,False
35765,36,5,39,-0.35900205,False,False
35766,43,12,6,-0.3590058,False,False
35767,19,12,40,-0.3590074,False,False
35768,6,3,23,-0.35901004,False,False
35769,34,11,16,-0.35902363,False,False
35770,36,14,23,-0.35902518,False,False
35771,4,7,46,-0.35902622,False,False
35772,0,14,40,-0.3590278,False,False
35773,13,11,27,-0.35902816,False,False
35774,25,1,0,-0.35904372,False,False
35775,44,15,19,-0.35904717,False,False
35776,6,4,12,-0.35904956,False,False
35777,41,16,23,-0.35905054,False,False
35778,15,1,20,-0.35905522,False,False
35779,19,16,25,-0.35905597,False,False
35780,12,9,4,-0.35905746,False,False
35781,20,15,35,-0.35906067,False,False
35782,26,3,5,-0.35906225,False,False
35783,31,3,42,-0.3590769,False,False
35784,4,7,36,-0.35907692,False,False
35785,33,3,39,-0.3590848,False,False
35786,5,5,24,-0.35908523,False,False
35787,32,12,1,-0.3590898,False,False
35788,30,12,18,-0.35911036,False,False
35789,2,16,44,-0.35912058,False,False
35790,25,5,15,-0.3591279,False,False
35791,5,12,26,-0.35913098,False,False
35792,41,11,23,-0.3591317,False,False
35793,7,16,45,-0.35913208,False,False
35794,27,1,35,-0.35913226,False,False
35795,13,16,37,-0.35915002,False,False
35796,46,16,41,-0.35915926,True,False
35797,7,14,18,-0.35916448,False,False
35798,10,2,13,-0.35916618,False,False
35799,20,12,19,-0.35916772,False,False
35800,26,14,16,-0.3591733,False,False
35801,36,14,42,-0.35917652,False,False
35802,16,2,5,-0.35918698,False,False
35803,29,1,28,-0.3592202,False,False
35804,42,14,36,-0.3592222,False,False
35805,25,12,16,-0.3592228,False,False
35806,42,5,10,-0.35923266,False,False
35807,12,0,34,-0.35924858,False,False
35808,30,5,12,-0.35925186,False,False
35809,17,5,26,-0.35926116,False,False
35810,30,11,45,-0.3592702,False,False
35811,1,5,33,-0.3592771,False,False
35812,14,2,34,-0.35927823,False,False
35813,43,16,39,-0.35928193,False,False
35814,39,5,23,-0.35928413,False,False
35815,19,2,15,-0.3592846,False,False
35816,29,16,39,-0.35929465,False,False
35817,46,5,5,-0.35929918,False,False
35818,34,16,31,-0.3593007,False,False
35819,17,8,11,-0.35930535,False,False
35820,20,10,11,-0.35930574,False,False
35821,24,14,36,-0.35930812,False,False
35822,16,0,6,-0.35931307,False,False
35823,10,12,13,-0.359321,False,False
35824,35,16,9,-0.35932964,False,False
35825,28,6,23,-0.35933813,False,False
35826,25,8,3,-0.359339,False,False
35827,25,11,10,-0.359352,False,False
35828,18,15,8,-0.3593531,False,False
35829,30,12,40,-0.35936633,False,False
35830,13,16,26,-0.3593664,False,False
35831,11,1,2,-0.35937333,False,False
35832,4,12,29,-0.35937425,False,False
35833,34,5,40,-0.35937595,False,False
35834,20,4,43,-0.35939422,False,False
35835,29,16,23,-0.35940796,False,False
35836,7,14,13,-0.35940954,False,False
35837,25,11,32,-0.35941222,False,False
35838,5,3,27,-0.3594125,False,False
35839,35,7,44,-0.3594179,False,False
35840,13,16,38,-0.35942996,False,False
35841,40,10,18,-0.3594388,False,False
35842,30,12,34,-0.3594541,False,False
35843,39,12,26,-0.3594569,False,False
35844,5,10,6,-0.3594602,False,False
35845,40,11,38,-0.35946625,False,False
35846,43,16,3,-0.35946798,False,False
35847,15,12,13,-0.3594778,False,False
35848,17,4,40,-0.35948524,False,False
35849,0,12,23,-0.3594858,False,False
35850,41,5,45,-0.35949287,False,False
35851,17,16,27,-0.35949755,False,False
35852,43,4,25,-0.35950053,False,False
35853,8,2,9,-0.3595165,False,False
35854,0,6,32,-0.3595232,False,False
35855,34,9,46,-0.35953993,False,False
35856,39,16,1,-0.35954985,False,False
35857,25,16,22,-0.35955948,False,False
35858,12,14,39,-0.35956284,False,False
35859,25,12,44,-0.35957012,False,False
35860,7,15,0,-0.35957032,False,False
35861,18,15,40,-0.35958138,False,False
35862,25,11,45,-0.35958403,False,False
35863,42,14,7,-0.35958657,False,False
35864,39,14,13,-0.359588,False,False
35865,6,2,23,-0.3595891,False,False
35866,30,5,10,-0.35958967,False,False
35867,29,8,42,-0.35959572,False,False
35868,34,16,12,-0.35959738,False,False
35869,25,15,32,-0.35960597,False,False
35870,25,5,5,-0.35961658,False,False
35871,39,14,10,-0.3596211,False,False
35872,17,5,7,-0.35962424,False,False
35873,14,14,12,-0.35963127,False,False
35874,37,14,25,-0.3596344,False,False
35875,2,16,6,-0.35963613,False,False
35876,14,3,12,-0.35964411,False,False
35877,41,5,16,-0.35964537,False,False
35878,2,6,11,-0.35965014,False,False
35879,6,3,8,-0.3596576,False,False
35880,28,0,2,-0.3596724,False,False
35881,42,5,39,-0.359676,False,False
35882,15,5,42,-0.35967624,False,False
35883,38,12,25,-0.3596779,False,False
35884,38,7,7,-0.35968018,False,False
35885,29,16,3,-0.35968482,False,False
35886,10,16,25,-0.35970786,False,False
35887,1,12,34,-0.3597086,False,False
35888,4,14,8,-0.35971805,False,False
35889,27,2,9,-0.35972172,False,False
35890,26,3,16,-0.3597226,False,False
35891,35,9,30,-0.3597229,False,False
35892,15,11,19,-0.35973492,False,False
35893,36,16,45,-0.3597352,False,False
35894,31,3,11,-0.35975817,False,False
35895,3,16,23,-0.35976478,False,False
35896,25,15,39,-0.3597674,False,False
35897,7,16,27,-0.35978308,False,False
35898,20,3,42,-0.3597839,False,False
35899,27,11,14,-0.35979414,False,False
35900,19,12,23,-0.35980496,False,False
35901,11,11,27,-0.3598051,False,False
35902,33,1,20,-0.35980538,False,False
35903,27,15,35,-0.35980612,False,False
35904,31,0,1,-0.35981655,False,False
35905,20,16,6,-0.35981724,False,False
35906,29,14,33,-0.3598202,False,False
35907,39,14,33,-0.35982305,False,False
35908,37,6,31,-0.35982695,False,False
35909,45,16,12,-0.35985842,False,False
35910,20,9,15,-0.35988134,False,False
35911,12,3,8,-0.3598944,False,False
35912,44,2,19,-0.35990438,False,False
35913,46,11,19,-0.35990652,False,False
35914,39,14,3,-0.35991845,False,False
35915,1,16,33,-0.35992315,False,False
35916,43,16,9,-0.35992444,False,False
35917,26,10,24,-0.35994285,False,False
35918,37,4,8,-0.35995513,False,False
35919,46,16,25,-0.35996318,False,False
35920,18,16,14,-0.35997444,False,False
35921,33,3,34,-0.35999054,False,False
35922,22,16,45,-0.35999674,False,False
35923,20,12,11,-0.35999832,False,False
35924,12,5,39,-0.36000147,False,False
35925,30,5,42,-0.36000326,False,False
35926,33,4,10,-0.36000463,False,False
35927,13,16,0,-0.36000603,False,False
35928,19,16,21,-0.36001593,False,False
35929,20,5,12,-0.36001822,False,False
35930,22,16,23,-0.36001843,False,False
35931,38,9,2,-0.36002228,False,False
35932,7,14,16,-0.3600257,False,False
35933,18,16,34,-0.36002633,False,False
35934,33,3,27,-0.36003754,False,False
35935,42,5,41,-0.36004066,False,False
35936,16,16,0,-0.36004195,False,False
35937,13,6,32,-0.360046,False,False
35938,0,16,20,-0.36004767,False,False
35939,34,12,3,-0.36005715,False,False
35940,12,11,36,-0.3600616,False,False
35941,2,5,26,-0.3600836,False,False
35942,44,4,28,-0.3600896,False,False
35943,25,16,19,-0.360095,False,False
35944,39,14,42,-0.3601054,False,False
35945,11,16,31,-0.36010674,False,False
35946,25,4,31,-0.36011034,False,False
35947,19,15,44,-0.36011437,False,False
35948,40,4,13,-0.3601147,False,False
35949,31,14,45,-0.36011904,False,False
35950,18,5,6,-0.36012137,False,False
35951,14,3,44,-0.36012328,False,False
35952,3,16,2,-0.36012542,False,False
35953,31,4,14,-0.36012626,False,False
35954,19,7,29,-0.36012888,False,False
35955,26,14,1,-0.36013114,False,False
35956,18,11,35,-0.36015782,False,False
35957,15,14,18,-0.3601612,False,False
35958,13,11,21,-0.36016288,False,False
35959,25,5,7,-0.3601701,False,False
35960,2,16,21,-0.3601722,False,False
35961,29,14,0,-0.36017278,False,False
35962,16,16,14,-0.36017308,False,False
35963,39,16,0,-0.36019102,False,False
35964,26,12,24,-0.360215,False,False
35965,30,14,40,-0.36022004,False,False
35966,24,4,10,-0.3602243,False,False
35967,43,12,37,-0.3602396,False,False
35968,17,8,6,-0.36023995,False,False
35969,35,1,41,-0.36024126,False,False
35970,2,3,25,-0.36024904,False,False
35971,46,6,23,-0.3602522,False,False
35972,16,16,28,-0.36025247,False,False
35973,25,12,14,-0.3602609,False,False
35974,46,12,14,-0.36026442,False,False
35975,22,16,32,-0.36027917,False,False
35976,22,12,24,-0.3602847,False,False
35977,37,3,12,-0.36030304,False,False
35978,2,16,1,-0.36030605,False,False
35979,34,14,15,-0.36031052,False,False
35980,39,11,6,-0.36031303,False,False
35981,17,5,41,-0.3603142,False,False
35982,22,5,20,-0.36032155,False,False
35983,39,12,46,-0.36036012,False,False
35984,2,15,40,-0.36037895,False,False
35985,26,2,35,-0.36038536,False,False
35986,23,14,19,-0.3603872,False,False
35987,34,9,28,-0.36039057,False,False
35988,14,16,1,-0.3603983,False,False
35989,2,14,25,-0.36040753,False,False
35990,28,7,38,-0.36041033,False,False
35991,4,16,19,-0.36041376,False,False
35992,1,7,3,-0.36041653,False,False
35993,15,5,10,-0.36042905,False,False
35994,33,15,24,-0.3604398,False,False
35995,8,9,2,-0.36044624,False,False
35996,38,15,0,-0.36044756,False,False
35997,12,16,25,-0.3604492,False,False
35998,44,5,27,-0.36045375,False,False
35999,13,16,6,-0.36045623,False,False
36000,9,16,8,-0.3604637,False,False
36001,15,3,36,-0.36046672,False,False
36002,11,12,21,-0.360467,False,False
36003,21,15,2,-0.360467,False,False
36004,37,16,34,-0.36046788,False,False
36005,17,5,0,-0.36046797,False,False
36006,44,7,27,-0.36047426,False,False
36007,10,16,9,-0.36048126,False,False
36008,2,4,23,-0.36048207,False,False
36009,34,12,2,-0.36048526,False,False
36010,35,7,14,-0.36049223,False,False
36011,5,5,40,-0.36050737,False,False
36012,23,9,18,-0.36050963,False,False
36013,29,16,12,-0.3605178,False,False
36014,19,5,24,-0.36053175,False,False
36015,35,14,13,-0.3605416,False,False
36016,39,16,33,-0.36054507,False,False
36017,42,12,26,-0.36054647,False,False
36018,14,5,9,-0.36055672,False,False
36019,17,3,19,-0.36059844,False,False
36020,19,16,22,-0.36059913,False,False
36021,1,7,9,-0.36059943,False,False
36022,36,1,30,-0.36060172,False,False
36023,36,15,9,-0.36060584,False,False
36024,33,3,36,-0.36060628,False,False
36025,14,16,22,-0.3606128,False,False
36026,11,5,0,-0.36061424,False,False
36027,17,7,18,-0.360617,False,False
36028,17,16,37,-0.36062774,False,False
36029,30,14,16,-0.36065176,False,False
36030,37,14,18,-0.36066452,False,False
36031,44,16,27,-0.36067513,False,False
36032,23,14,24,-0.36067522,False,False
36033,31,5,6,-0.3606839,False,False
36034,7,14,20,-0.3606977,False,False
36035,11,15,0,-0.36070323,False,False
36036,4,5,6,-0.3607087,False,False
36037,20,4,33,-0.36071405,False,False
36038,46,5,38,-0.3607173,False,False
36039,28,12,6,-0.36072773,False,False
36040,7,14,42,-0.36075053,False,False
36041,39,3,46,-0.3607634,False,False
36042,28,2,40,-0.36077812,False,False
36043,20,12,38,-0.36078182,False,False
36044,7,16,4,-0.36079472,False,False
36045,36,15,29,-0.3607992,False,False
36046,6,14,31,-0.3608011,False,False
36047,0,14,32,-0.36080256,False,False
36048,20,4,36,-0.36080968,False,False
36049,24,5,30,-0.36081582,False,False
36050,10,11,2,-0.36081716,False,False
36051,3,11,19,-0.36081812,False,False
36052,16,16,19,-0.3608187,False,False
36053,11,5,24,-0.3608213,False,False
36054,36,5,32,-0.3608229,False,False
36055,46,16,44,-0.3608457,False,False
36056,13,16,24,-0.36085263,False,False
36057,31,9,14,-0.36086786,False,False
36058,21,9,32,-0.36087924,False,False
36059,37,16,6,-0.36090708,False,False
36060,41,16,13,-0.36091307,False,False
36061,33,12,43,-0.3609132,False,False
36062,17,14,45,-0.36091483,False,False
36063,9,1,35,-0.3609153,False,False
36064,30,3,44,-0.3609225,False,False
36065,0,3,38,-0.36093202,False,False
36066,19,12,20,-0.36093518,False,False
36067,38,2,45,-0.36093724,False,False
36068,29,5,24,-0.36094606,False,False
36069,3,14,5,-0.3609484,False,False
36070,31,14,20,-0.3609596,False,False
36071,45,16,27,-0.36097085,False,False
36072,9,12,3,-0.3609811,False,False
36073,33,12,3,-0.360998,False,False
36074,39,7,27,-0.3610016,False,False
36075,19,7,18,-0.36102793,False,False
36076,17,7,13,-0.36103573,False,False
36077,33,2,30,-0.3610405,False,False
36078,32,15,19,-0.36104137,False,False
36079,10,15,9,-0.3610426,False,False
36080,6,16,42,-0.36104968,False,False
36081,43,12,14,-0.3610588,False,False
36082,11,3,8,-0.36106056,False,False
36083,41,16,45,-0.361062,False,False
36084,34,9,45,-0.36107618,False,False
36085,3,5,20,-0.3610775,False,False
36086,37,3,27,-0.36108175,False,False
36087,44,5,12,-0.36108527,False,False
36088,44,14,36,-0.36108795,False,False
36089,30,5,41,-0.36109585,False,False
36090,34,5,27,-0.36109734,False,False
36091,33,16,40,-0.36111712,False,False
36092,19,5,1,-0.3611218,False,False
36093,6,5,41,-0.36112273,False,False
36094,6,16,22,-0.36112538,False,False
36095,35,14,30,-0.36113033,False,False
36096,34,12,16,-0.3611311,False,False
36097,4,12,45,-0.36113137,False,False
36098,29,16,46,-0.36113182,False,False
36099,45,0,3,-0.36114633,False,False
36100,19,16,39,-0.36115333,False,False
36101,35,7,32,-0.36115813,False,False
36102,15,16,12,-0.3611965,False,False
36103,18,16,12,-0.3612008,False,False
36104,16,16,26,-0.36122823,False,False
36105,17,14,2,-0.3612304,False,False
36106,43,15,2,-0.36124063,False,False
36107,11,16,8,-0.36124164,False,False
36108,9,12,30,-0.36124605,False,False
36109,6,11,14,-0.3612469,False,False
36110,17,6,12,-0.36124888,False,False
36111,9,5,25,-0.3612587,False,False
36112,0,16,39,-0.36126015,False,False
36113,3,11,24,-0.36127245,False,False
36114,27,5,12,-0.36128318,False,False
36115,46,5,12,-0.3612845,False,False
36116,22,5,9,-0.36130005,False,False
36117,34,14,10,-0.36130086,False,False
36118,3,16,37,-0.3613024,False,False
36119,2,15,14,-0.36130738,False,False
36120,38,12,17,-0.3613167,False,False
36121,27,1,25,-0.36132097,False,False
36122,5,16,40,-0.3613271,False,False
36123,37,8,3,-0.36132774,False,False
36124,43,14,0,-0.36135218,False,False
36125,42,5,8,-0.36135533,False,False
36126,13,9,10,-0.36135608,False,False
36127,8,14,19,-0.3613749,False,False
36128,7,16,1,-0.36137804,False,False
36129,1,8,31,-0.36138403,False,False
36130,8,5,26,-0.3613885,False,False
36131,33,12,26,-0.36139074,False,False
36132,13,11,45,-0.3614007,False,False
36133,5,12,45,-0.3614077,False,False
36134,29,5,16,-0.36141926,False,False
36135,9,16,26,-0.361426,False,False
36136,12,1,41,-0.3614323,False,False
36137,34,14,44,-0.36143255,False,False
36138,2,0,28,-0.36144042,False,False
36139,35,2,0,-0.36144644,False,False
36140,14,7,30,-0.36144993,False,False
36141,13,16,23,-0.36145452,False,False
36142,18,16,8,-0.36146852,False,False
36143,36,16,37,-0.36147907,False,False
36144,11,3,5,-0.36149985,False,False
36145,17,14,31,-0.3615003,False,False
36146,7,16,18,-0.36150956,False,False
36147,34,16,16,-0.36151323,False,False
36148,32,3,39,-0.36151773,False,False
36149,5,5,35,-0.36151785,False,False
36150,7,1,19,-0.36152127,False,False
36151,26,16,46,-0.36152953,False,False
36152,31,3,28,-0.36153108,False,False
36153,18,16,7,-0.36153325,False,False
36154,38,15,18,-0.3615401,False,False
36155,8,7,3,-0.36154506,False,False
36156,27,14,41,-0.36156833,False,False
36157,33,16,26,-0.36156842,False,False
36158,44,14,16,-0.36157212,False,False
36159,32,14,44,-0.36157596,False,False
36160,0,16,14,-0.36159465,False,False
36161,3,14,9,-0.36159694,False,False
36162,1,5,25,-0.36159864,False,False
36163,4,14,40,-0.36160108,False,False
